"ip_addr","load_ms","image_total","minify_save","score_cookies","score_compress","requestType","type","dns_start","ssl_end","gzip_save","is_secure","server_count","score_gzip","ssl_start","full_url","dns_ms","connect_end","responseCode","ssl_ms","image_save","bytesIn","initiator_line","bytesOut","minify_total","id","dns_end","ttfb_ms","connect_start","score_cdn","cache_time","objectSizeUncompressed","load_start","connect_ms","method","objectSize","gzip_total","initiator_column","request_id","score_combine","score_etags","host","score_keep-alive","score_minify","initiator","socket","created","url","score_cache","server_rtt","cdn_provider","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","run","cached","protocol","priority","contentType","is_base_page","contentEncoding","cacheControl","jpeg_scan_count","score_progressive_jpeg","expires",
"108.177.103.155","163","","","-1","-1","XHR","3","-1","-1","0","1","","100","-1","https://securepubads.g.doubleclick.net/gampad/ads?gdfp_req=1&pvsid=1732889016569567&correlator=193654280170679&output=json_html&callback=googletag.impl.pubads.callbackProxy4&impl=fif&adsid=NT&eid=21061646%2C21062715%2C21062288%2C21062388&vrg=270&guci=2.2.0.0.2.2.0&sc=1&sfv=1-0-30&iu=%2F2620%2Fmsnbc%2Fhomepage&sz=2x2&scp=nohb%3Da9%26pageid%3Dhomepage%26cont%3Dbentofront%26sect%3Dhome%26brand%3Dmsnbc%26targeting%3Dhomepage%2Cmsnbc%26vertical%3Dhomepage%26pos%3Dnativeultradense_bentofront_bento%26slot%3Dnativeultradense%26loadset%3D0%26polar%3Dnativeultradense%26tile%3D6%26sz%3D2x2%26cat%3Dhome%26cag%255Btargeting%255D%3Dmsnbc%257Chomepage%26adunit%3D%252F2620%252Fmsnbc%252Fhomepage%26type%3Dbentofront%26content_id%3Dhomepage%26site%3Dnbcnews-bento%26path%3D%252F%26cag%255Badunit1%255D%3D2620%26cag%255Badunit2%255D%3Dmsnbc%26cag%255Badunit3%255D%3Dhomepage%26title%3DMSNBC%2520%2520Breaking%2520News%2520Top%2520Stories%2520%2520Show%2520Clips%2520%2520NBC%2520News%26NOLOAD%3Dmpstools%26USE_OVERLAY%3D0%26IRSOURCE%3Dfalse%26ASYNC%3D1%26m_mv%3DslotNoSlotData%26m_gv%3DslotNoSlotData%26excl_cat%3Dhome&eri=1&cust_params=m_data%3D0%26m_safety%3Dsafe%26m_categories%3Dmoat_safe%26m_mv%3DdataAvailable%26m_gv%3DdataAvailable%26adg%3DBoehringerJardiance_Neg%252CBrandSafety%252CCNECN513%252CCableTV%252CChase%252CEliLilly2014%252CFidelity_Negative%252CFluzone%252CHealth_Govt_Finance%252CHurricane_Harvey%252CIAS_ReligionPolitics%252CIAS_SearchList%252CIBM_Negative%252CJohnson_Johnson_BP%252CMicrosoft_Negative%252CNBCU_Sites%252CNewOrleansTourism_Neg%252CPopCulture%252CRepublicans%252CSSGA_GLD_Incremental_Keywords%252CShireBED2015%252CSinsale_Negative_2%252CT-Mobile_Negative%252CTMO_Neg%252CToyota_Neg%252CWalmart%252CWholeFoods_Neg%252Ccnecn513%252Ccnent513%252Ccngov513%252Cpoliticalcontent%252Csentiment%26pm%3D1&cookie_enabled=1&bc=7&lmt=1541378527&dt=1541378527286&dlt=1541378514453&idt=11315&frm=20&biw=375&bih=603&oid=3&adx=197&ady=3737&adk=1958799283&uci=4&gut=v2&ifi=4&u_tz=-300&u_his=1&u_h=667&u_w=375&u_ah=667&u_aw=375&u_cd=32&u_sd=2&flash=0&url=https%3A%2F%2Fwww.msnbc.com%2F&dssz=121&icsg=671088640&std=15&vis=1&scr_x=0&scr_y=0&psz=355x20&msz=355x20&ga_vid=1412942234.1541378527&ga_sid=1541378527&ga_hid=1610073767&fws=4","-1","-1","200","-1","","1182","1","1610","","181105_H5_9","-1","120","-1","100","","486","13618","-1","GET","312","312","136173","0.176","-1","-1","securepubads.g.doubleclick.net","100","-1","https://securepubads.g.doubleclick.net/gpt/pubads_impl_270.js?21062715","61","13617","/gampad/ads?gdfp_req=1&pvsid=1732889016569567&correlator=193654280170679&output=json_html&callback=googletag.impl.pubads.callbackProxy4&impl=fif&adsid=NT&eid=21061646%2C21062715%2C21062288%2C21062388&vrg=270&guci=2.2.0.0.2.2.0&sc=1&sfv=1-0-30&iu=%2F2620%2Fmsnbc%2Fhomepage&sz=2x2&scp=nohb%3Da9%26pageid%3Dhomepage%26cont%3Dbentofront%26sect%3Dhome%26brand%3Dmsnbc%26targeting%3Dhomepage%2Cmsnbc%26vertical%3Dhomepage%26pos%3Dnativeultradense_bentofront_bento%26slot%3Dnativeultradense%26loadset%3D0%26polar%3Dnativeultradense%26tile%3D6%26sz%3D2x2%26cat%3Dhome%26cag%255Btargeting%255D%3Dmsnbc%257Chomepage%26adunit%3D%252F2620%252Fmsnbc%252Fhomepage%26type%3Dbentofront%26content_id%3Dhomepage%26site%3Dnbcnews-bento%26path%3D%252F%26cag%255Badunit1%255D%3D2620%26cag%255Badunit2%255D%3Dmsnbc%26cag%255Badunit3%255D%3Dhomepage%26title%3DMSNBC%2520%2520Breaking%2520News%2520Top%2520Stories%2520%2520Show%2520Clips%2520%2520NBC%2520News%26NOLOAD%3Dmpstools%26USE_OVERLAY%3D0%26IRSOURCE%3Dfalse%26ASYNC%3D1%26m_mv%3DslotNoSlotData%26m_gv%3DslotNoSlotData%26excl_cat%3Dhome&eri=1&cust_params=m_data%3D0%26m_safety%3Dsafe%26m_categories%3Dmoat_safe%26m_mv%3DdataAvailable%26m_gv%3DdataAvailable%26adg%3DBoehringerJardiance_Neg%252CBrandSafety%252CCNECN513%252CCableTV%252CChase%252CEliLilly2014%252CFidelity_Negative%252CFluzone%252CHealth_Govt_Finance%252CHurricane_Harvey%252CIAS_ReligionPolitics%252CIAS_SearchList%252CIBM_Negative%252CJohnson_Johnson_BP%252CMicrosoft_Negative%252CNBCU_Sites%252CNewOrleansTourism_Neg%252CPopCulture%252CRepublicans%252CSSGA_GLD_Incremental_Keywords%252CShireBED2015%252CSinsale_Negative_2%252CT-Mobile_Negative%252CTMO_Neg%252CToyota_Neg%252CWalmart%252CWholeFoods_Neg%252Ccnecn513%252Ccnent513%252Ccngov513%252Cpoliticalcontent%252Csentiment%26pm%3D1&cookie_enabled=1&bc=7&lmt=1541378527&dt=1541378527286&dlt=1541378514453&idt=11315&frm=20&biw=375&bih=603&oid=3&adx=197&ady=3737&adk=1958799283&uci=4&gut=v2&ifi=4&u_tz=-300&u_his=1&u_h=667&u_w=375&u_ah=667&u_aw=375&u_cd=32&u_sd=2&flash=0&url=https%3A%2F%2Fwww.msnbc.com%2F&dssz=121&icsg=671088640&std=15&vis=1&scr_x=0&scr_y=0&psz=355x20&msz=355x20&ga_vid=1412942234.1541378527&ga_sid=1541378527&ga_hid=1610073767&fws=4","-1","","Google","13781","13618","13738","13738","13781","43","13618","13781","163","180","181","1","0","h2","medium","text/javascript; charset=UTF-8","","br","no-cache, must-revalidate","","","Fri, 01 Jan 1990 00:00:00 GMT",
"96.47.70.132","155","","","-1","-1","XHR","3","-1","-1","0","1","","100","-1","https://api.sail-personalize.com/v1/personalize/simple?pageviews=1&isMobile=1","-1","-1","200","-1","","537","","503","","181105_H5_9","-1","115","-1","0","0","256","13624","-1","GET","173","173","","0.177","-1","-1","api.sail-personalize.com","0","-1","","72","13623","/v1/personalize/simple?pageviews=1&isMobile=1","0","","","13779","13624","13739","13739","13779","40","13624","13779","155","181","182","1","0","http/1.1","medium","application/json","","gzip","","","","",
"23.40.70.146","118","43","","-1","100","Image","3","-1","-1","","1","","-1","-1","https://px.moatads.com/pixel.gif?e=43&t=1541378523556&de=607716217298&d=NBCU_YIELD_HEADER1%3AMobile%3A-%3A-&i=YIELD_INTELLIGENCE_INTERNAL1&ar=3595e181146-clean&zMoatDfpSlotId=div-gpt-outofpage-52739492&zMoatRendered=1&zMoatSlotTargetingLoaded=1&zMoatSlotTargetingSet=1&zMoatPageDataTargetingSet=1&zMoatSafetyTargetingSet=1&zMoatEmptySlot=1&zMoatNadoDataLoadTime=2157&zMoatAllDataLoadTime=2157&bo=msnbc.com&bd=msnbc.com&ac=1&bq=11&f=0&zn=1&zMoat_YI1=0&zMoat_YI2=2157&zMoat_YI3=2157&zMoat_YIL0T=NBCU_YIELD_HEADER1&na=1217644772&cs=0","-1","-1","200","-1","0","368","186","859","","181105_H5_9","-1","43","-1","100","","43","13705","-1","GET","43","","305","0.178","-1","-1","px.moatads.com","100","-1","https://z.moatads.com/nbcuyieldheader7581548001/yi.js","52","13704","/pixel.gif?e=43&t=1541378523556&de=607716217298&d=NBCU_YIELD_HEADER1%3AMobile%3A-%3A-&i=YIELD_INTELLIGENCE_INTERNAL1&ar=3595e181146-clean&zMoatDfpSlotId=div-gpt-outofpage-52739492&zMoatRendered=1&zMoatSlotTargetingLoaded=1&zMoatSlotTargetingSet=1&zMoatPageDataTargetingSet=1&zMoatSafetyTargetingSet=1&zMoatEmptySlot=1&zMoatNadoDataLoadTime=2157&zMoatAllDataLoadTime=2157&bo=msnbc.com&bd=msnbc.com&ac=1&bq=11&f=0&zn=1&zMoat_YI1=0&zMoat_YI2=2157&zMoat_YI3=2157&zMoat_YIL0T=NBCU_YIELD_HEADER1&na=1217644772&cs=0","-1","","Akamai","13823","13705","13748","13748","13823","75","13705","13823","118","182","183","1","0","http/1.1","low","image/gif","","","max-age=0, no-cache, no-store","","","Mon, 05 Nov 2018 00:42:07 GMT",
"23.40.70.146","54","43","","-1","100","Image","3","-1","-1","","1","","-1","-1","https://px.moatads.com/pixel.gif?e=43&t=1541378523556&de=607716217298&d=NBCU_YIELD_HEADER1%3AMobile%3A-%3A-&i=YIELD_INTELLIGENCE_INTERNAL1&ar=3595e181146-clean&zMoatDfpSlotId=div-gpt-interstitial-52739492&zMoatRendered=2&zMoatSlotTargetingLoaded=2&zMoatSlotTargetingSet=2&zMoatPageDataTargetingSet=2&zMoatSafetyTargetingSet=2&zMoatEmptySlot=2&zMoatNadoDataLoadTime=2157&zMoatAllDataLoadTime=2157&bo=msnbc.com&bd=msnbc.com&ac=1&bq=11&f=0&zn=1&zMoat_YI1=0&zMoat_YI2=2157&zMoat_YI3=2157&zMoat_YIL0T=NBCU_YIELD_HEADER1&na=356111056&cs=0","-1","-1","200","-1","0","368","","861","","181105_H5_9","-1","48","-1","100","","43","13826","-1","GET","43","","","0.179","-1","-1","px.moatads.com","100","-1","","52","13825","/pixel.gif?e=43&t=1541378523556&de=607716217298&d=NBCU_YIELD_HEADER1%3AMobile%3A-%3A-&i=YIELD_INTELLIGENCE_INTERNAL1&ar=3595e181146-clean&zMoatDfpSlotId=div-gpt-interstitial-52739492&zMoatRendered=2&zMoatSlotTargetingLoaded=2&zMoatSlotTargetingSet=2&zMoatPageDataTargetingSet=2&zMoatSafetyTargetingSet=2&zMoatEmptySlot=2&zMoatNadoDataLoadTime=2157&zMoatAllDataLoadTime=2157&bo=msnbc.com&bd=msnbc.com&ac=1&bq=11&f=0&zn=1&zMoat_YI1=0&zMoat_YI2=2157&zMoat_YI3=2157&zMoat_YIL0T=NBCU_YIELD_HEADER1&na=356111056&cs=0","-1","","Akamai","13880","13826","13874","13874","13880","6","13826","13880","54","183","184","1","0","http/1.1","low","image/gif","","","max-age=0, no-cache, no-store","","","Mon, 05 Nov 2018 00:42:07 GMT",
"23.40.70.146","133","43","","-1","100","Image","3","-1","-1","","1","","-1","-1","https://px.moatads.com/pixel.gif?e=43&t=1541378523556&de=607716217298&d=NBCU_YIELD_HEADER1%3AMobile%3A-%3A-&i=YIELD_INTELLIGENCE_INTERNAL1&ar=3595e181146-clean&zMoatDfpSlotId=div-gpt-nativethreeup-52739492&zMoatRendered=3&zMoatSlotTargetingLoaded=3&zMoatSlotTargetingSet=3&zMoatPageDataTargetingSet=3&zMoatSafetyTargetingSet=3&zMoatEmptySlot=3&zMoatNadoDataLoadTime=2157&zMoatAllDataLoadTime=2157&bo=msnbc.com&bd=msnbc.com&ac=1&bq=11&f=0&zn=1&zMoat_YI1=0&zMoat_YI2=2157&zMoat_YI3=2157&zMoat_YIL0T=NBCU_YIELD_HEADER1&na=1718074606&cs=0","-1","-1","200","-1","0","368","","863","","181105_H5_9","-1","127","-1","100","","43","13884","-1","GET","43","","","0.180","-1","-1","px.moatads.com","100","-1","","52","13883","/pixel.gif?e=43&t=1541378523556&de=607716217298&d=NBCU_YIELD_HEADER1%3AMobile%3A-%3A-&i=YIELD_INTELLIGENCE_INTERNAL1&ar=3595e181146-clean&zMoatDfpSlotId=div-gpt-nativethreeup-52739492&zMoatRendered=3&zMoatSlotTargetingLoaded=3&zMoatSlotTargetingSet=3&zMoatPageDataTargetingSet=3&zMoatSafetyTargetingSet=3&zMoatEmptySlot=3&zMoatNadoDataLoadTime=2157&zMoatAllDataLoadTime=2157&bo=msnbc.com&bd=msnbc.com&ac=1&bq=11&f=0&zn=1&zMoat_YI1=0&zMoat_YI2=2157&zMoat_YI3=2157&zMoat_YIL0T=NBCU_YIELD_HEADER1&na=1718074606&cs=0","-1","","Akamai","14017","13884","14011","14011","14017","6","13884","14017","133","184","185","1","0","http/1.1","low","image/gif","","","max-age=0, no-cache, no-store","","","Mon, 05 Nov 2018 00:42:07 GMT",
"23.40.70.146","56","43","","-1","100","Image","3","-1","-1","","1","","-1","-1","https://px.moatads.com/pixel.gif?e=43&t=1541378523556&de=607716217298&d=NBCU_YIELD_HEADER1%3AMobile%3A-%3A-&i=YIELD_INTELLIGENCE_INTERNAL1&ar=3595e181146-clean&zMoatDfpSlotId=div-gpt-nativeultradense-52739492&zMoatRendered=4&zMoatSlotTargetingLoaded=4&zMoatSlotTargetingSet=4&zMoatPageDataTargetingSet=4&zMoatSafetyTargetingSet=4&zMoatEmptySlot=4&zMoatNadoDataLoadTime=2157&zMoatAllDataLoadTime=2157&bo=msnbc.com&bd=msnbc.com&ac=1&bq=11&f=0&zn=1&zMoat_YI1=0&zMoat_YI2=2157&zMoat_YI3=2157&zMoat_YIL0T=NBCU_YIELD_HEADER1&na=1458010094&cs=0","-1","-1","200","-1","0","368","","866","","181105_H5_9","-1","48","-1","100","","43","14022","-1","GET","43","","","0.182","-1","-1","px.moatads.com","100","-1","","52","14020","/pixel.gif?e=43&t=1541378523556&de=607716217298&d=NBCU_YIELD_HEADER1%3AMobile%3A-%3A-&i=YIELD_INTELLIGENCE_INTERNAL1&ar=3595e181146-clean&zMoatDfpSlotId=div-gpt-nativeultradense-52739492&zMoatRendered=4&zMoatSlotTargetingLoaded=4&zMoatSlotTargetingSet=4&zMoatPageDataTargetingSet=4&zMoatSafetyTargetingSet=4&zMoatEmptySlot=4&zMoatNadoDataLoadTime=2157&zMoatAllDataLoadTime=2157&bo=msnbc.com&bd=msnbc.com&ac=1&bq=11&f=0&zn=1&zMoat_YI1=0&zMoat_YI2=2157&zMoat_YI3=2157&zMoat_YIL0T=NBCU_YIELD_HEADER1&na=1458010094&cs=0","-1","","Akamai","14078","14022","14070","14070","14078","8","14022","14078","56","185","186","1","0","http/1.1","low","image/gif","","","max-age=0, no-cache, no-store","","","Mon, 05 Nov 2018 00:42:07 GMT",
"130.211.47.17","59","","","-1","-1","XHR","3","13895","14154","","1","","-1","14053","https://ids.cdnwidget.com/c?cookieID=&deviceID=&iv=&v=&GCH1=&SCH1=2b23ae5d5efc01baf79ee7cb5c6cb707&GCS1=151140174&GCS2=&pe=false&log=%7B%22config%22%3A%7B%22gmEN%22%3Afalse%2C%22pixEN%22%3Afalse%2C%22graphEN%22%3Afalse%7D%2C%22apikey%22%3A%22zIl83J%22%2C%22cjsversion%22%3A%221.5.1%22%2C%22timing%22%3A%7B%22IDStageStart%22%3A13%2C%22obsReq1%22%3A641%2C%22obsReq0%22%3A915%2C%22obsReq2%22%3A916%2C%22IDStagePrefire%22%3A2184%7D%2C%22matches%22%3A%7B%22cookie%22%3Afalse%2C%22LS%22%3Afalse%7D%2C%22info%22%3A%7B%22isSpoofed%22%3Afalse%2C%22PM%22%3Afalse%2C%22DNT%22%3Afalse%2C%22deviceTimezone%22%3A-5%2C%22extensionID%22%3Anull%2C%22externalID%22%3A%22a67080a5-e15b-4804-88f8-87d00bc85067-tuct2d9175a%22%7D%7D","128","14053","200","101","","1115","2","669","","181105_H5_9","14023","50","14024","100","0","559","14154","29","GET","559","","20680","0.181","-1","-1","ids.cdnwidget.com","100","-1","https://pixel.cdnwidget.com/cdn/c.min.js?data-gdis=1&data-externalID=a67080a5-e15b-4804-88f8-87d00bc85067-tuct2d9175a&data-apikey=zIl83J&id=c.js","73","13893","/c?cookieID=&deviceID=&iv=&v=&GCH1=&SCH1=2b23ae5d5efc01baf79ee7cb5c6cb707&GCS1=151140174&GCS2=&pe=false&log=%7B%22config%22%3A%7B%22gmEN%22%3Afalse%2C%22pixEN%22%3Afalse%2C%22graphEN%22%3Afalse%7D%2C%22apikey%22%3A%22zIl83J%22%2C%22cjsversion%22%3A%221.5.1%22%2C%22timing%22%3A%7B%22IDStageStart%22%3A13%2C%22obsReq1%22%3A641%2C%22obsReq0%22%3A915%2C%22obsReq2%22%3A916%2C%22IDStagePrefire%22%3A2184%7D%2C%22matches%22%3A%7B%22cookie%22%3Afalse%2C%22LS%22%3Afalse%7D%2C%22info%22%3A%7B%22isSpoofed%22%3Afalse%2C%22PM%22%3Afalse%2C%22DNT%22%3Afalse%2C%22deviceTimezone%22%3A-5%2C%22extensionID%22%3Anull%2C%22externalID%22%3A%22a67080a5-e15b-4804-88f8-87d00bc85067-tuct2d9175a%22%7D%7D","0","","Google","14213","14154","14204","14204","14213","9","13895","14213","317","186","187","1","0","h2","medium","application/json","","","","","","",
"151.101.186.2","70","","","-1","-1","Script","3","-1","-1","0","1","","100","-1","https://trc.taboola.com/nbc-msnbchomepage/trc/3/json?tim=19%3A42%3A08.101&data=%7B%22id%22%3A505%2C%22ii%22%3A%22_homepage_%22%2C%22it%22%3A%22home%22%2C%22sd%22%3A%22v2_d5648241da63622f60f423d3c98f348a_a67080a5-e15b-4804-88f8-87d00bc85067-tuct2d9175a_1541378522_1541378522_CIi3jgYQpchGGIz8xoruLCABKAEw4QE4kaQOQNH4DkiH8hdQ-QNYAGAA%22%2C%22ui%22%3A%22a67080a5-e15b-4804-88f8-87d00bc85067-tuct2d9175a%22%2C%22uifp%22%3A%22a67080a5-e15b-4804-88f8-87d00bc85067-tuct2d9175a%22%2C%22vi%22%3A1541378522636%2C%22cv%22%3A%22330-85-RELEASE%22%2C%22uiv%22%3A%22default%22%2C%22u%22%3A%22https%3A%2F%2Fwww.msnbc.com%2F%22%2C%22bv%22%3A%220%22%2C%22ul%22%3A%5B%22en-US%22%5D%2C%22cmps%22%3A3%2C%22btv%22%3A%220%22%2C%22lspb%22%3A%22CwsIIBCK2BsMCwg_EIrYGwwLCDsQitgbDAsIQBCK2BsMCwgkEIrYGwwLCEIQitgbDAsITBCK2BsMCwgtEIrYGwwLCCcQitgbDAwTCwhLEKuJGwwU%22%2C%22bad%22%3A-1%2C%22bw%22%3A375%2C%22sw%22%3A375%2C%22sh%22%3A667%2C%22r%22%3A%5B%7B%22li%22%3A%22rbox-h2m%22%2C%22s%22%3A1%2C%22uim%22%3A%22thumbnails-s%3Aabp%3D0%22%2C%22uip%22%3A%22Homepage%20Thumbnail%20-%20Bento%22%2C%22orig_uip%22%3A%22Homepage%20Thumbnail%20-%20Bento%22%2C%22cd%22%3A2034%2C%22mw%22%3A375%7D%2C%7B%22li%22%3A%22rbox-h2m%22%2C%22s%22%3A1%2C%22uim%22%3A%22thumbnails-r%3Aabp%3D0%22%2C%22uip%22%3A%22Homepage%20Text%20Link%20-%20Bento%22%2C%22orig_uip%22%3A%22Homepage%20Text%20Link%20-%20Bento%22%2C%22cd%22%3A3719%2C%22mw%22%3A355%7D%5D%2C%22cb%22%3A%22TRC.callbacks.recommendations_3%22%2C%22lt%22%3A%22normal%22%7D","-1","-1","200","-1","","1913","3","1065","","181105_H5_9","-1","61","-1","100","","3477","14341","-1","GET","1343","1343","138879","0.183","-1","-1","trc.taboola.com","100","-1","https://cdn.taboola.com/libtrc/impl.330-85-RELEASE.js","40","14340","/nbc-msnbchomepage/trc/3/json?tim=19%3A42%3A08.101&data=%7B%22id%22%3A505%2C%22ii%22%3A%22_homepage_%22%2C%22it%22%3A%22home%22%2C%22sd%22%3A%22v2_d5648241da63622f60f423d3c98f348a_a67080a5-e15b-4804-88f8-87d00bc85067-tuct2d9175a_1541378522_1541378522_CIi3jgYQpchGGIz8xoruLCABKAEw4QE4kaQOQNH4DkiH8hdQ-QNYAGAA%22%2C%22ui%22%3A%22a67080a5-e15b-4804-88f8-87d00bc85067-tuct2d9175a%22%2C%22uifp%22%3A%22a67080a5-e15b-4804-88f8-87d00bc85067-tuct2d9175a%22%2C%22vi%22%3A1541378522636%2C%22cv%22%3A%22330-85-RELEASE%22%2C%22uiv%22%3A%22default%22%2C%22u%22%3A%22https%3A%2F%2Fwww.msnbc.com%2F%22%2C%22bv%22%3A%220%22%2C%22ul%22%3A%5B%22en-US%22%5D%2C%22cmps%22%3A3%2C%22btv%22%3A%220%22%2C%22lspb%22%3A%22CwsIIBCK2BsMCwg_EIrYGwwLCDsQitgbDAsIQBCK2BsMCwgkEIrYGwwLCEIQitgbDAsITBCK2BsMCwgtEIrYGwwLCCcQitgbDAwTCwhLEKuJGwwU%22%2C%22bad%22%3A-1%2C%22bw%22%3A375%2C%22sw%22%3A375%2C%22sh%22%3A667%2C%22r%22%3A%5B%7B%22li%22%3A%22rbox-h2m%22%2C%22s%22%3A1%2C%22uim%22%3A%22thumbnails-s%3Aabp%3D0%22%2C%22uip%22%3A%22Homepage%20Thumbnail%20-%20Bento%22%2C%22orig_uip%22%3A%22Homepage%20Thumbnail%20-%20Bento%22%2C%22cd%22%3A2034%2C%22mw%22%3A375%7D%2C%7B%22li%22%3A%22rbox-h2m%22%2C%22s%22%3A1%2C%22uim%22%3A%22thumbnails-r%3Aabp%3D0%22%2C%22uip%22%3A%22Homepage%20Text%20Link%20-%20Bento%22%2C%22orig_uip%22%3A%22Homepage%20Text%20Link%20-%20Bento%22%2C%22cd%22%3A3719%2C%22mw%22%3A355%7D%5D%2C%22cb%22%3A%22TRC.callbacks.recommendations_3%22%2C%22lt%22%3A%22normal%22%7D","-1","","Fastly","14411","14341","14402","14402","14411","9","14341","14411","70","187","188","1","0","h2","high","application/javascript; charset=utf-8","","gzip","","","","Thu, 01 Jan 1970 00:00:00 GMT",
"151.101.186.2","77","","","-1","-1","XHR","3","-1","-1","","1","","-1","-1","https://trc.taboola.com/nbc-msnbchomepage/log/3/available","-1","-1","204","-1","","37","3","942","","181105_H5_9","-1","57","-1","-1","","0","14713","-1","POST","0","","441391","0.184","-1","-1","trc.taboola.com","-1","-1","https://cdn.taboola.com/libtrc/impl.330-85-RELEASE.js","40","14712","/nbc-msnbchomepage/log/3/available","-1","","","14790","14713","14770","14770","14790","20","14713","14790","77","188","189","1","0","h2","medium","image/gif","","","no-cache","","","",
"151.101.186.2","109","","","-1","-1","XHR","3","-1","-1","","1","","-1","-1","https://trc.taboola.com/nbc-msnbchomepage/log/3/available","-1","-1","204","-1","","36","3","943","","181105_H5_9","-1","52","-1","-1","","0","14730","-1","POST","0","","441391","0.185","-1","-1","trc.taboola.com","-1","-1","https://cdn.taboola.com/libtrc/impl.330-85-RELEASE.js","40","14729","/nbc-msnbchomepage/log/3/available","-1","","","14839","14730","14782","14782","14839","57","14730","14839","109","189","190","1","0","h2","medium","image/gif","","","no-cache","","","",
"","240","","","-1","-1","Document","3","-1","-1","","1","","-1","-1","https://www.msnbc.com/","-1","-1","301","-1","","125","","0","","181105_H5_9","-1","240","-1","-1","","0","45","-1","GET","0","","","0.2.1","-1","-1","www.msnbc.com","-1","-1","","-1","45","/","-1","","","285","45","285","285","285","0","45","285","240","0","1","1","1","","","","","","","","","",
"23.201.81.93","365","","","-1","-1","Document","3","-1","-1","0","1","","100","-1","https://www.msnbc.com/","-1","-1","200","-1","","50495","","4436","","181105_H5_9","-1","13","-1","100","","323995","284","-1","GET","50210","50210","","0.2.2","-1","-1","www.msnbc.com","100","-1","","1","284","/","-1","","Akamai","649","284","297","297","649","352","284","649","365","1","2","1","1","http/1.1","high","text/html; charset=utf-8","1","gzip","","","","",
"","2237","","","-1","-1","Image","3","-1","-1","","1","","-1","-1","https://secure-us.imrworldwide.com/cgi-bin/m?ci=us-505401h&cg=0&cc=1&si=https%3A//www.msnbc.com/&rp=&ts=compact&rnd=1541378551795","-1","-1","302","-1","","592","9","0","","181105_H5_9","-1","2237","-1","-1","","0","1485","-1","GET","0","","6","0.60","-1","-1","secure-us.imrworldwide.com","-1","-1","https://www.msnbc.com/","-1","1485","/cgi-bin/m?ci=us-505401h&cg=0&cc=1&si=https%3A//www.msnbc.com/&rp=&ts=compact&rnd=1541378551795","-1","","","3722","1485","3722","3722","3722","0","1485","3722","2237","2","3","1","1","","","","","","no-cache","","","Thu, 01 Dec 1994 16:00:00 GMT",
"54.165.179.182","1789","","","-1","-1","Script","3","1441","1933","0","1","","100","1557","https://st.dynamicyield.com/st?sec=8765952&inHead=true&id=-2558044440776175146&ref=&sr=375x667&altip=","62","1557","200","376","","4110","28","212","","181105_H5_9","1503","58","1504","-1","","19280","1934","53","GET","3777","3777","19378","0.56","-1","-1","st.dynamicyield.com","100","-1","https://cdn.dynamicyield.com/api/8765952/api_static.js","2","1439","/st?sec=8765952&inHead=true&id=-2558044440776175146&ref=&sr=375x667&altip=","-1","","","3723","1934","1992","1992","3723","1731","1441","3723","2280","3","4","1","1","h2","high","text/javascript; charset=utf-8","","gzip","no-cache","","","Mon, 05 Nov 2018 00:42:31 GMT",
"52.20.139.30","144","44","","-1","100","","3","-1","-1","","1","","-1","-1","https://secure-us.imrworldwide.com/cgi-bin/m?ci=us-505401h&cg=0&cc=1&si=https%3A//www.msnbc.com/&rp=&ts=compact&rnd=1541378551795&ja=1","-1","-1","200","-1","0","516","1","366","","181105_H5_9","-1","144","-1","-1","","44","3723","-1","GET","44","","","0.60.1","-1","-1","secure-us.imrworldwide.com","100","-1","https://www.msnbc.com/","3","3723","/cgi-bin/m?ci=us-505401h&cg=0&cc=1&si=https%3A//www.msnbc.com/&rp=&ts=compact&rnd=1541378551795&ja=1","-1","","","3867","3723","3867","3867","3867","0","3723","3867","144","4","5","1","1","h2","low","image/gif","","","no-cache","","","Thu, 01 Dec 1994 16:00:00 GMT",
"96.16.204.36","813","","","-1","-1","Script","3","3638","3833","0","1","","100","3769","https://mps.nbcuni.com/fetch/ext/load-nbcnews-bento.js?nowrite=jq","27","3769","200","64","","64512","1","336","","181105_H5_9","3665","46","3666","100","","270912","3834","103","GET","63989","63989","20904","0.75","-1","-1","mps.nbcuni.com","100","-1","https://ndassets.s-nbcnews.com/ads-fbb67c73e2b54a839381.js","4","3637","/fetch/ext/load-nbcnews-bento.js?nowrite=jq","-1","","Akamai","4647","3834","3880","3880","4647","767","3638","4647","1007","5","6","1","1","http/1.1","high","application/javascript; charset=utf-8","","gzip","max-age=0, no-cache, no-store","","","Mon, 05 Nov 2018 00:42:34 GMT",
