"ip_addr","load_ms","image_total","minify_save","score_cookies","score_compress","requestType","type","dns_start","ssl_end","gzip_save","is_secure","server_count","score_gzip","ssl_start","full_url","dns_ms","connect_end","responseCode","ssl_ms","image_save","bytesIn","initiator_line","bytesOut","minify_total","cacheControl","id","dns_end","ttfb_ms","connect_start","score_cdn","cache_time","objectSizeUncompressed","load_start","connect_ms","method","objectSize","gzip_total","initiator_column","request_id","score_combine","score_etags","host","score_keep-alive","score_minify","initiator","socket","created","url","score_cache","server_rtt","cdn_provider","load_end","ttfb_start","ttfb_end","download_start","download_end","download_ms","all_start","all_end","all_ms","index","number","run","cached","protocol","priority","contentType","is_base_page","contentEncoding","expires","jpeg_scan_count","score_progressive_jpeg",
"104.98.88.122","3626","","","-1","-1","Script","3","11128","11512","0","1","","100","11309","https://socialize.us1.gigya.com/socialize.getIDs?APIKey=3_gtUbleJNtrRITgx-1mM_ci7GcIrH8xL9W_VfAbzSa4zpFrRwnpq_eYd8QTRkr7VC&includeTicket=true&pageURL=https%3A%2F%2Fwww.cnn.com%2F&format=jsonp&callback=gigya.callback&context=R1099607140","107","11309","200","203","","731","20","618","","private","181105_6Q_3","11235","75","11267","100","0","489","11515","42","GET","361","361","2308","0.197","-1","-1","socialize.us1.gigya.com","100","-1","https://cdns.us1.gigya.com/gs/webSdk/Api.aspx?apiKey=3_gtUbleJNtrRITgx-1mM_ci7GcIrH8xL9W_VfAbzSa4zpFrRwnpq_eYd8QTRkr7VC&version=latest#origin=https://www.cnn.com/&hasGmid=false&gig_loggerConfig=%7B%22logLevel%22%3A0%2C%22clientMuteLevel%22%3A0%2C%22logTheme%22%3A1%7D","77","11063","/socialize.getIDs?APIKey=3_gtUbleJNtrRITgx-1mM_ci7GcIrH8xL9W_VfAbzSa4zpFrRwnpq_eYd8QTRkr7VC&includeTicket=true&pageURL=https%3A%2F%2Fwww.cnn.com%2F&format=jsonp&callback=gigya.callback&context=R1099607140","0","","Akamai","15141","11515","11590","11590","15141","3551","11128","15141","3978","209","210","1","0","http/1.1","high","text/javascript; charset=utf-8; authoritative=true;","","gzip","","","",
"151.101.45.67","682","","","-1","-1","Image","3","-1","-1","0","1","","100","-1","https://registry.api.cnn.io/assets/fave/svg/live.svg","-1","-1","200","-1","","1574","1","82","","max-age=60","181105_6Q_3","-1","29","-1","100","-9","2691","14463","-1","GET","974","974","108538","0.212","-1","-1","registry.api.cnn.io","100","-1","https://registry.api.cnn.io/bundles/fave/vendor-b34a3ab4/vendor","58","14433","/assets/fave/svg/live.svg","0","","Fastly","15145","14463","14492","14492","15145","653","14463","15145","682","210","211","1","0","h2","low","image/svg+xml","","gzip","","","",
"151.101.45.67","678","","","-1","-1","Image","3","-1","-1","0","1","","100","-1","https://registry.api.cnn.io/assets/fave/svg/go-live.svg","-1","-1","200","-1","","2269","1","35","","max-age=60","181105_6Q_3","-1","29","-1","100","-24","4056","14464","-1","GET","1666","1666","108538","0.213","-1","-1","registry.api.cnn.io","100","-1","https://registry.api.cnn.io/bundles/fave/vendor-b34a3ab4/vendor","58","14435","/assets/fave/svg/go-live.svg","0","","Fastly","15142","14464","14493","14493","15142","649","14464","15142","678","211","212","1","0","h2","low","image/svg+xml","","gzip","","","",
"18.223.72.27","1053","","","-1","-1","Script","3","-1","-1","0","1","","100","-1","https://cnn.bounceexchange.com/bounce/reloadCampaigns.js?tojQ=function&cts=1541377806568&tzo=300&is_preview=false&website_id=340&resolution=375x603&referrer=&calling_url=https%3A%2F%2Fwww.cnn.com%2F&visit_cookie=%7B%22lp%22%3A%22https%253A%252F%252Fwww.cnn.com%252F%22%2C%22r%22%3A%22%22%7D&cookie=%7B%22v%22%3A%7B%22completed_signup%22%3Afalse%2C%22last_session_vid%22%3A1541377800460172%2C%22session_count%22%3A1%7D%2C%22sid%22%3A2%2C%22fvt%22%3A1541377800%2C%22vid%22%3A1541377800460172%2C%22ao%22%3A0%2C%22lp%22%3A%22https%253A%252F%252Fwww.cnn.com%252F%22%2C%22as%22%3A0%2C%22vpv%22%3A1%2C%22d%22%3A%22p%22%2C%22r%22%3A%22%22%2C%22cvt%22%3A1541377800%2C%22gcr%22%3A77%2C%22m%22%3A0%2C%22did%22%3A%225789151817137060910%22%2C%22lvt%22%3A1541377800%7D&vars[desktop_ad_visible]=false&vars[mobile_ad_visible]=false&vars[article_page]=false&vars[home_or_section_page]=true&vars[flagship_domain]=true&vars[video_playing_and_large]=0&vars[video_playing_in_rail]=0&vars[video_playing_and_visible]=0&vars[money_article_page]=false&vars[section_name]=homepage&vars[tos]=false&vars[completed_signup]=false&vars[dfp_exclusion]=false&vars[dfp_rblock]=not_ready&vars[video_playing]=false&vars[breaking_news_present]=true&vars[money_section_page]=false&vars[max_overlays_reached]=false&vars[spa_event_emitter]=false&vars[money_author]=false&vars[special_article]=false&vars[last_session_vid]=1541377800460172&vars[session_count]=1&cookie_too_large=false&bp=0&etp=[]&pts=&pvid=1&rltype=dfp_rblock&rlname=variable","-1","-1","200","-1","","939","186","1109","","no-cache, no-store, must-revalidate","181105_6Q_3","-1","66","-1","-1","","1993","15083","-1","GET","638","638","462","0.215","-1","-1","cnn.bounceexchange.com","100","-1","https://assets.bounceexchange.com/assets/tags/versioned/ijs_all_modules_f8e4bff99933d5a03bd0e8021d6073bb.js","65","15081","/bounce/reloadCampaigns.js?tojQ=function&cts=1541377806568&tzo=300&is_preview=false&website_id=340&resolution=375x603&referrer=&calling_url=https%3A%2F%2Fwww.cnn.com%2F&visit_cookie=%7B%22lp%22%3A%22https%253A%252F%252Fwww.cnn.com%252F%22%2C%22r%22%3A%22%22%7D&cookie=%7B%22v%22%3A%7B%22completed_signup%22%3Afalse%2C%22last_session_vid%22%3A1541377800460172%2C%22session_count%22%3A1%7D%2C%22sid%22%3A2%2C%22fvt%22%3A1541377800%2C%22vid%22%3A1541377800460172%2C%22ao%22%3A0%2C%22lp%22%3A%22https%253A%252F%252Fwww.cnn.com%252F%22%2C%22as%22%3A0%2C%22vpv%22%3A1%2C%22d%22%3A%22p%22%2C%22r%22%3A%22%22%2C%22cvt%22%3A1541377800%2C%22gcr%22%3A77%2C%22m%22%3A0%2C%22did%22%3A%225789151817137060910%22%2C%22lvt%22%3A1541377800%7D&vars[desktop_ad_visible]=false&vars[mobile_ad_visible]=false&vars[article_page]=false&vars[home_or_section_page]=true&vars[flagship_domain]=true&vars[video_playing_and_large]=0&vars[video_playing_in_rail]=0&vars[video_playing_and_visible]=0&vars[money_article_page]=false&vars[section_name]=homepage&vars[tos]=false&vars[completed_signup]=false&vars[dfp_exclusion]=false&vars[dfp_rblock]=not_ready&vars[video_playing]=false&vars[breaking_news_present]=true&vars[money_section_page]=false&vars[max_overlays_reached]=false&vars[spa_event_emitter]=false&vars[money_author]=false&vars[special_article]=false&vars[last_session_vid]=1541377800460172&vars[session_count]=1&cookie_too_large=false&bp=0&etp=[]&pts=&pvid=1&rltype=dfp_rblock&rlname=variable","-1","","","16136","15083","15149","15149","16136","987","15083","16136","1053","212","213","1","0","h2","high","text/javascript;charset=UTF-8","","gzip","0","","",
"","998","","","-1","-1","","3","-1","-1","","1","","-1","-1","https://cm.g.doubleclick.net/pixel?google_nid=pippio_dmp&google_cm&google_no_sc&m=CMwpGgwIip7-3gUSBAgCEABCAEoA","-1","-1","302","-1","","908","3","0","","no-cache, must-revalidate","181105_6Q_3","-1","998","-1","-1","","0","15139","-1","GET","288","","","0.187.3","-1","-1","cm.g.doubleclick.net","-1","-1","https://static.yieldmo.com/partner.min.html?mps=0&partners=&#8632bd13523cab097f22","-1","15139","/pixel?google_nid=pippio_dmp&google_cm&google_no_sc&m=CMwpGgwIip7-3gUSBAgCEABCAEoA","-1","","","16137","15139","16137","16137","16137","0","15139","16137","998","213","214","1","0","","","text/html; charset=UTF-8","","","Fri, 01 Jan 1990 00:00:00 GMT","","",
"23.222.196.138","899","","","-1","-1","XHR","3","14870","15239","0","1","","100","14934","https://as-sec.casalemedia.com/cygnus?v=7.2&s=258632&fn=headertag.IndexExchangeHtb.adResponseCallback&r=%7B%22id%22%3A80471804%2C%22site%22%3A%7B%22page%22%3A%22https%3A%2F%2Fwww.cnn.com%2F%22%7D%2C%22imp%22%3A%5B%7B%22banner%22%3A%7B%22w%22%3A300%2C%22h%22%3A250%2C%22topframe%22%3A1%7D%2C%22ext%22%3A%7B%22sid%22%3A%2242%22%2C%22siteID%22%3A%22265043%22%7D%2C%22id%22%3A%221%22%7D%5D%2C%22ext%22%3A%7B%22source%22%3A%22ixwrapper%22%7D%2C%22user%22%3A%7B%22eids%22%3A%5B%7B%22source%22%3A%22adserver.org%22%2C%22uids%22%3A%5B%7B%22id%22%3A%2291790250-8051-4643-b864-c09803ca98f5%22%2C%22ext%22%3A%7B%22rtiPartner%22%3A%22TDID%22%7D%7D%2C%7B%22id%22%3A%22FALSE%22%2C%22ext%22%3A%7B%22rtiPartner%22%3A%22TDID_LOOKUP%22%7D%7D%2C%7B%22id%22%3A%222018-11-05T00%3A29%3A57%22%2C%22ext%22%3A%7B%22rtiPartner%22%3A%22TDID_CREATED_AT%22%7D%7D%5D%7D%5D%7D%7D","13","14934","200","305","","901","1","1210","","max-age=0, no-cache, no-store","181105_6Q_3","14883","179","14884","100","","66","15239","50","GET","84","84","24951","0.214","-1","-1","as-sec.casalemedia.com","100","-1","https://js-sec.indexww.com/ht/p/186948-60896576130421.js","78","14867","/cygnus?v=7.2&s=258632&fn=headertag.IndexExchangeHtb.adResponseCallback&r=%7B%22id%22%3A80471804%2C%22site%22%3A%7B%22page%22%3A%22https%3A%2F%2Fwww.cnn.com%2F%22%7D%2C%22imp%22%3A%5B%7B%22banner%22%3A%7B%22w%22%3A300%2C%22h%22%3A250%2C%22topframe%22%3A1%7D%2C%22ext%22%3A%7B%22sid%22%3A%2242%22%2C%22siteID%22%3A%22265043%22%7D%2C%22id%22%3A%221%22%7D%5D%2C%22ext%22%3A%7B%22source%22%3A%22ixwrapper%22%7D%2C%22user%22%3A%7B%22eids%22%3A%5B%7B%22source%22%3A%22adserver.org%22%2C%22uids%22%3A%5B%7B%22id%22%3A%2291790250-8051-4643-b864-c09803ca98f5%22%2C%22ext%22%3A%7B%22rtiPartner%22%3A%22TDID%22%7D%7D%2C%7B%22id%22%3A%22FALSE%22%2C%22ext%22%3A%7B%22rtiPartner%22%3A%22TDID_LOOKUP%22%7D%7D%2C%7B%22id%22%3A%222018-11-05T00%3A29%3A57%22%2C%22ext%22%3A%7B%22rtiPartner%22%3A%22TDID_CREATED_AT%22%7D%7D%5D%7D%5D%7D%7D","-1","","Akamai","16138","15239","15418","15418","16138","720","14870","16138","1267","214","215","1","0","http/1.1","medium","text/javascript","","gzip","Mon, 05 Nov 2018 00:30:06 GMT","","",
"64.74.232.52","1700","","","-1","-1","XHR","3","15087","15426","0","1","","100","15134","https://revee.outbrain.com/page/view","20","15134","200","292","","515","19","2675","","","181105_6Q_3","15107","30","15111","0","0","2","15427","23","POST","28","28","","0.216","-1","-1","revee.outbrain.com","0","-1","https://www.cnn.com/","79","15085","/page/view","0","","","17127","15427","15457","15457","17127","1670","15087","17127","2035","215","216","1","0","http/1.1","medium","application/json; charset=UTF-8","","gzip","","","",
"151.101.44.175","1685","","","-1","-1","Script","3","-1","-1","0","1","","100","-1","https://cdn.krxd.net/userdata/get?pub=e9eaedd3-c1da-4334-82f0-d7e3ff883c87&technographics=1&callback=Krux.ns._default.kxjsonp_userdata","-1","-1","200","-1","","726","5","403","","private, max-age=3600","181105_6Q_3","-1","89","-1","100","3600","324","15440","-1","GET","256","256","65498","0.219","-1","-1","cdn.krxd.net","100","-1","https://cdn.krxd.net/ctjs/controltag.js.135427d411750943a27d8118ae946121","12","15439","/userdata/get?pub=e9eaedd3-c1da-4334-82f0-d7e3ff883c87&technographics=1&callback=Krux.ns._default.kxjsonp_userdata","50","","Fastly","17125","15440","15529","15529","17125","1596","15440","17125","1685","216","217","1","0","http/1.1","high","text/javascript","","gzip","","","",
"","1055","","","-1","-1","","3","-1","-1","","1","","-1","-1","https://pippio.com/api/sync/ddp?pid=2&m=CMwpGgwIip7-3gUSBAgCEABCAEoA&google_error=3","-1","-1","307","-1","","634","3","0","","no-cache, no-store","181105_6Q_3","-1","1055","-1","-1","","0","16137","-1","GET","0","","","0.187.4","-1","-1","pippio.com","-1","-1","https://static.yieldmo.com/partner.min.html?mps=0&partners=&#8632bd13523cab097f22","-1","16137","/api/sync/ddp?pid=2&m=CMwpGgwIip7-3gUSBAgCEABCAEoA&google_error=3","-1","","","17192","16137","17192","17192","17192","0","16137","17192","1055","217","218","1","0","","","","","","","","",
"23.23.113.74","1037","","","-1","-1","Script","3","15364","16154","","1","","-1","15486","https://beacon.krxd.net/optout_check?callback=Krux.ns._default.kxjsonp_optOutCheck","80","15486","200","668","","283","5","351","","private, max-age=0, s-max-age=0","181105_6Q_3","15444","48","15446","-1","","62","16154","40","GET","62","","65498","0.218","-1","-1","beacon.krxd.net","100","-1","https://cdn.krxd.net/ctjs/controltag.js.135427d411750943a27d8118ae946121","80","15362","/optout_check?callback=Krux.ns._default.kxjsonp_optOutCheck","-1","","","17191","16154","16202","16202","17191","989","15364","17191","1825","218","219","1","0","http/1.1","high","text/javascript","","","","","",
"108.177.103.156","495","","","-1","-1","XHR","3","-1","-1","0","1","","100","-1","https://securepubads.g.doubleclick.net/gampad/ads?gdfp_req=1&pvsid=2811791549221928&correlator=1310990345622635&output=json_html&callback=googletag.impl.pubads.callbackProxy1&impl=fifs&adsid=NT&json_a=1&eid=21061645%2C21062454&vrg=270&tfcd=0&guci=2.2.0.0.2.2.0&sc=1&sfv=1-0-30&iu_parts=8663477%2CCNN%2Chomepage%2Clanding%2Csuper-ad-zone%2Cpushdown&enc_prev_ius=%2F0%2F1%2F2%2C%2F0%2F1%2F2%2F3%2F4%2C%2F0%2F1%2F2%2C%2F0%2F1%2F2%2C%2F0%2F1%2F2%2F3%2F5&prev_iu_szs=1x2%2C1x2%7C1x1%2C300x252%7C300x250%7C1x2%7C1x1%2C1x2%7C1x1%2C1x1%7C1x2&ists=2&prev_scp=pos%3Dbnr_atf_01%7Cpos%3Dbnr_btf_01%7Cpos%3Drect_btf_02%26elemId%3Dad_rect_btf_02%26amznbid%3D2%26amznp%3D2%26amznsz%3D0x0%7Cpos%3Doop_float_01%7Cpos%3Dbnr_atf_02&eri=1&cust_params=iom_geo%3DUS%26transId%3D15413777932410226629583383%26prx_to%3D1%26hbg%3DUS%26guid%3D5bdf8f010ab1cc0a3f8ac2001651559c%26protocol%3Dssl%26refdom%3Dother%26npa%3D0&cookie_enabled=1&bc=7&lmt=1541377807&dt=1541377807846&dlt=1541377792074&idt=6837&frm=20&biw=375&bih=603&oid=3&adxs=0%2C0%2C0%2C0%2C0&adys=0%2C0%2C0%2C0%2C0&adks=884486896%2C3275573252%2C2039529775%2C2831922974%2C1113343234&ucis=1%7C2%7C3%7C4%7C5&gut=v2&ifi=1&u_tz=-300&u_his=1&u_h=667&u_w=375&u_ah=667&u_aw=375&u_cd=32&u_sd=2&flash=0&url=https%3A%2F%2Fwww.cnn.com%2F&dssz=70&icsg=2832341957279744&mso=2147484160&std=35&vis=1&scr_x=0&scr_y=0&psz=375x-1%7C375x-1%7C355x-1%7C375x-1%7C375x-1&msz=0x-1%7C73x-1%7C300x-1%7C0x-1%7C1x-1&ga_vid=1795862986.1541377808&ga_sid=1541377808&ga_hid=548574631&fws=128%2C128%2C128%2C128%2C128","-1","-1","200","-1","","3496","1","1116","","no-cache, must-revalidate","181105_6Q_3","-1","377","-1","100","","7071","17094","-1","GET","2574","2574","136173","0.222","-1","-1","securepubads.g.doubleclick.net","100","-1","https://securepubads.g.doubleclick.net/gpt/pubads_impl_270.js","35","17093","/gampad/ads?gdfp_req=1&pvsid=2811791549221928&correlator=1310990345622635&output=json_html&callback=googletag.impl.pubads.callbackProxy1&impl=fifs&adsid=NT&json_a=1&eid=21061645%2C21062454&vrg=270&tfcd=0&guci=2.2.0.0.2.2.0&sc=1&sfv=1-0-30&iu_parts=8663477%2CCNN%2Chomepage%2Clanding%2Csuper-ad-zone%2Cpushdown&enc_prev_ius=%2F0%2F1%2F2%2C%2F0%2F1%2F2%2F3%2F4%2C%2F0%2F1%2F2%2C%2F0%2F1%2F2%2C%2F0%2F1%2F2%2F3%2F5&prev_iu_szs=1x2%2C1x2%7C1x1%2C300x252%7C300x250%7C1x2%7C1x1%2C1x2%7C1x1%2C1x1%7C1x2&ists=2&prev_scp=pos%3Dbnr_atf_01%7Cpos%3Dbnr_btf_01%7Cpos%3Drect_btf_02%26elemId%3Dad_rect_btf_02%26amznbid%3D2%26amznp%3D2%26amznsz%3D0x0%7Cpos%3Doop_float_01%7Cpos%3Dbnr_atf_02&eri=1&cust_params=iom_geo%3DUS%26transId%3D15413777932410226629583383%26prx_to%3D1%26hbg%3DUS%26guid%3D5bdf8f010ab1cc0a3f8ac2001651559c%26protocol%3Dssl%26refdom%3Dother%26npa%3D0&cookie_enabled=1&bc=7&lmt=1541377807&dt=1541377807846&dlt=1541377792074&idt=6837&frm=20&biw=375&bih=603&oid=3&adxs=0%2C0%2C0%2C0%2C0&adys=0%2C0%2C0%2C0%2C0&adks=884486896%2C3275573252%2C2039529775%2C2831922974%2C1113343234&ucis=1%7C2%7C3%7C4%7C5&gut=v2&ifi=1&u_tz=-300&u_his=1&u_h=667&u_w=375&u_ah=667&u_aw=375&u_cd=32&u_sd=2&flash=0&url=https%3A%2F%2Fwww.cnn.com%2F&dssz=70&icsg=2832341957279744&mso=2147484160&std=35&vis=1&scr_x=0&scr_y=0&psz=375x-1%7C375x-1%7C355x-1%7C375x-1%7C375x-1&msz=0x-1%7C73x-1%7C300x-1%7C0x-1%7C1x-1&ga_vid=1795862986.1541377808&ga_sid=1541377808&ga_hid=548574631&fws=128%2C128%2C128%2C128%2C128","-1","","Google","17589","17094","17471","17471","17589","118","17094","17589","495","219","220","1","0","h2","medium","text/javascript; charset=UTF-8","","br","Fri, 01 Jan 1990 00:00:00 GMT","","",
"108.177.103.156","489","","","-1","-1","Script","3","-1","-1","0","1","","100","-1","https://securepubads.g.doubleclick.net/gpt/pubads_impl_rendering_270.js","-1","-1","200","-1","","21143","1","39","","private, immutable, max-age=31536000","181105_6Q_3","-1","60","-1","100","31536000","55163","17099","-1","GET","20717","20717","19840","0.223","-1","-1","securepubads.g.doubleclick.net","100","-1","https://securepubads.g.doubleclick.net/gpt/pubads_impl_270.js","35","17099","/gpt/pubads_impl_rendering_270.js","100","","Google","17588","17099","17159","17159","17588","429","17099","17588","489","220","221","1","0","h2","high","text/javascript","","gzip","Mon, 05 Nov 2018 00:30:08 GMT","","",
"","690","","","-1","-1","","3","-1","-1","","1","","-1","-1","https://tag.apxlv.com/tag/partner/222?pixel_mode=pixel","-1","-1","302","-1","","563","3","0","","no-store, no-cache, must-revalidate, post-check=0, pre-check=0","181105_6Q_3","-1","690","-1","-1","","0","17193","-1","GET","0","","","0.187.5","-1","-1","tag.apxlv.com","-1","-1","https://static.yieldmo.com/partner.min.html?mps=0&partners=&#8632bd13523cab097f22","-1","17193","/tag/partner/222?pixel_mode=pixel","-1","","","17883","17193","17883","17883","17883","0","17193","17883","690","221","222","1","0","","","","","","Fri, 01 Jan 1990 00:00:00 GMT","","",
"","1567","","","-1","-1","Image","3","-1","-1","","1","","-1","-1","https://googleads.g.doubleclick.net/pagead/viewthroughconversion/986255830/?value=0&guid=ON&script=0","-1","-1","302","-1","","836","5","0","","no-cache, must-revalidate","181105_6Q_3","-1","1567","-1","-1","","0","17611","-1","GET","42","","205835","0.227","-1","-1","googleads.g.doubleclick.net","-1","-1","https://cdn.krxd.net/ctjs/controltag.js.135427d411750943a27d8118ae946121","-1","17611","/pagead/viewthroughconversion/986255830/?value=0&guid=ON&script=0","-1","","","19178","17611","19178","19178","19178","0","17611","19178","1567","222","223","1","0","","","image/gif","","","Fri, 01 Jan 1990 00:00:00 GMT","","",
"23.222.196.138","269","","","-1","-1","XHR","3","17257","17612","","1","","-1","17331","https://as-sec.casalemedia.com/headerstats?s=258632&u=https%3A%2F%2Fwww.cnn.com%2F&v=3","12","17331","200","281","","296","1","884","","max-age=0, no-cache, no-store","181105_6Q_3","17269","107","17270","100","","0","17612","61","POST","0","","24951","0.226","-1","-1","as-sec.casalemedia.com","100","-1","https://js-sec.indexww.com/ht/p/186948-60896576130421.js","81","17251","/headerstats?s=258632&u=https%3A%2F%2Fwww.cnn.com%2F&v=3","-1","","Akamai","17881","17612","17719","17719","17881","162","17257","17881","623","223","224","1","0","http/1.1","medium","text/plain","","","Mon, 05 Nov 2018 00:30:09 GMT","","",
"64.233.168.132","268","","","-1","-1","Document","3","17129","17617","0","1","","100","17320","https://tpc.googlesyndication.com/safeframe/1-0-30/html/container.html","123","17320","200","297","","2166","1","230","","public, immutable, max-age=31536000","181105_6Q_3","17252","69","17258","100","","3606","17618","62","GET","1737","1737","133931","0.224","-1","-1","tpc.googlesyndication.com","100","-1","https://securepubads.g.doubleclick.net/gpt/pubads_impl_270.js","82","17123","/safeframe/1-0-30/html/container.html","-1","","Google","17886","17618","17687","17687","17886","199","17129","17886","750","224","225","1","0","h2","high","text/html","","gzip","Tue, 29 Oct 2019 05:17:40 GMT","","",
"199.16.156.11","262","65","","-1","100","Image","3","-1","-1","0","1","","100","-1","https://t.co/i/adsct?txn_id=l4umf&p_id=Twitter","-1","-1","200","-1","0","687","5","41","","no-cache, no-store, must-revalidate, pre-check=0, post-check=0","181105_6Q_3","-1","97","-1","100","","43","17621","-1","GET","65","65","205835","0.228","-1","-1","t.co","100","-1","https://cdn.krxd.net/ctjs/controltag.js.135427d411750943a27d8118ae946121","51","17616","/i/adsct?txn_id=l4umf&p_id=Twitter","-1","","Twitter","17883","17621","17718","17718","17883","165","17621","17883","262","225","226","1","0","h2","low","image/gif;charset=utf-8","","gzip","Tue, 31 Mar 1981 05:00:00 GMT","","",
"","1474","","","-1","-1","Image","3","-1","-1","","1","","-1","-1","https://googleads.g.doubleclick.net/pagead/viewthroughconversion/925133270/?value=1.00&currency_code=USD&label=IEQNCNXH9GcQ1tORuQM&guid=ON&script=0","-1","-1","302","-1","","883","5","0","","no-cache, must-revalidate","181105_6Q_3","-1","1474","-1","-1","","0","17705","-1","GET","42","","205835","0.230","-1","-1","googleads.g.doubleclick.net","-1","-1","https://cdn.krxd.net/ctjs/controltag.js.135427d411750943a27d8118ae946121","-1","17705","/pagead/viewthroughconversion/925133270/?value=1.00&currency_code=USD&label=IEQNCNXH9GcQ1tORuQM&guid=ON&script=0","-1","","","19179","17705","19179","19179","19179","0","17705","19179","1474","226","227","1","0","","","image/gif","","","Fri, 01 Jan 1990 00:00:00 GMT","","",
